capteur_1,capteur_2,classe
36.0,26.0,0
33.0,28.0,0
26.0,28.0,0
27.0,30.0,0
28.0,25.0,0
28.0,26.0,0
25.0,29.0,0
34.0,29.0,0
26.0,29.0,0
30.0,28.0,0
28.0,26.0,0
26.0,32.0,0
35.0,26.0,0
30.0,22.0,0
26.0,34.0,0
35.0,24.0,0
26.0,29.0,0
26.0,23.0,0
27.0,25.0,0
23.0,27.0,0
33.0,26.0,0
31.0,31.0,0
29.0,25.0,0
31.0,25.0,0
26.0,27.0,0
21.0,29.0,0
29.0,29.0,0
29.0,28.0,0
25.0,28.0,0
30.0,26.0,0
29.0,26.0,0
28.0,28.0,0
30.0,30.0,0
28.0,18.0,0
22.0,28.0,0
31.0,24.0,0
24.0,26.0,0
24.0,33.0,0
33.0,28.0,0
26.0,21.0,0
25.0,18.0,0
15.0,53.0,0
19.0,29.0,0
28.0,29.0,0
27.0,18.0,0
39.0,33.0,0
30.0,26.0,0
15.0,31.0,0
30.0,27.0,0
36.0,35.0,0
38.0,28.0,0
11.0,27.0,0
44.0,29.0,0
32.0,25.0,0
13.0,30.0,0
40.0,32.0,0
26.0,30.0,0
23.0,23.0,0
22.0,24.0,0
33.0,26.0,0
27.0,21.0,0
58.0,32.0,0
24.0,28.0,0
56.0,38.0,0
29.0,22.0,0
35.0,23.0,0
44.0,33.0,0
45.0,24.0,0
33.0,29.0,0
14.0,31.0,0
29.0,35.0,0
24.0,36.0,0
29.0,32.0,0
39.0,24.0,0
33.0,27.0,0
36.0,30.0,0
30.0,28.0,0
26.0,34.0,0
13.0,20.0,0
47.0,41.0,0
35.0,34.0,0
50.0,31.0,0
34.0,24.0,0
28.0,30.0,0
26.0,27.0,0
34.0,28.0,0
24.0,29.0,0
16.0,26.0,0
26.0,22.0,0
20.0,29.0,0
28.0,30.0,0
20.0,21.0,0
19.0,24.0,0
30.0,31.0,0
14.0,24.0,0
26.0,28.0,0
29.0,31.0,0
46.0,23.0,0
29.0,30.0,0
32.0,28.0,0
23.0,27.0,0
32.0,26.0,0
33.0,29.0,0
20.0,34.0,0
19.0,32.0,0
33.0,30.0,0
20.0,32.0,0
53.0,32.0,0
17.0,29.0,0
22.0,27.0,0
62.0,32.0,0
82.0,29.0,0
16.0,20.0,0
48.0,34.0,0
24.0,29.0,0
23.0,28.0,0
11.0,30.0,0
14.0,28.0,0
64.0,24.0,0
33.0,31.0,0
36.0,30.0,0
22.0,26.0,0
41.0,34.0,0
19.0,27.0,0
4.0,24.0,0
43.0,37.0,0
10.0,19.0,0
30.0,28.0,0
53.0,24.0,0
8.0,34.0,0
37.0,19.0,0
11.0,27.0,0
21.0,22.0,0
29.0,22.0,0
11.0,32.0,0
15.0,29.0,0
22.0,29.0,0
22.0,23.0,0
14.0,30.0,0
28.0,27.0,0
20.0,32.0,0
24.0,21.0,0
41.0,25.0,0
26.0,31.0,0
7.0,33.0,0
23.0,26.0,0
23.0,31.0,0
20.0,37.0,0
66.0,21.0,0
28.0,23.0,0
59.0,30.0,0
16.0,21.0,0
33.0,12.0,0
42.0,29.0,0
46.0,26.0,0
17.0,31.0,0
17.0,21.0,0
3.0,33.0,0
85.0,32.0,0
24.0,28.0,0
40.0,38.0,0
32.0,26.0,0
23.0,33.0,0
19.0,26.0,0
48.0,34.0,0
29.0,28.0,0
27.0,21.0,0
39.0,25.0,0
7.0,17.0,0
21.0,29.0,0
76.0,27.0,0
45.0,33.0,0
23.0,31.0,0
39.0,29.0,0
54.0,32.0,0
35.0,23.0,0
44.0,28.0,0
31.0,25.0,0
33.0,25.0,0
28.0,31.0,0
18.0,30.0,0
27.0,26.0,0
42.0,29.0,0
9.0,28.0,0
70.0,35.0,0
39.0,31.0,0
16.0,30.0,0
8.0,31.0,0
41.0,31.0,0
7.0,26.0,0
24.0,28.0,0
22.0,34.0,0
19.0,31.0,0
23.0,28.0,0
53.0,30.0,0
5.0,27.0,0
20.0,32.0,0
5.0,31.0,0
23.0,15.0,0
25.0,30.0,0
35.0,31.0,0
37.0,28.0,0
52.0,29.0,0
9.0,28.0,0
31.0,32.0,0
44.0,30.0,0
22.0,24.0,0
24.0,24.0,0
34.0,23.0,0
25.0,30.0,0
26.0,33.0,0
30.0,27.0,0
15.0,32.0,0
39.0,33.0,0
24.0,36.0,0
32.0,32.0,0
44.0,29.0,0
45.0,33.0,0
32.0,25.0,0
84.0,31.0,0
30.0,26.0,0
39.0,26.0,0
6.0,26.0,0
37.0,34.0,0
16.0,26.0,0
65.0,26.0,0
7.0,34.0,0
18.0,22.0,0
31.0,33.0,0
19.0,24.0,0
3.0,32.0,0
37.0,39.0,0
24.0,27.0,0
30.0,28.0,0
19.0,30.0,0
20.0,13.0,0
23.0,28.0,0
21.0,19.0,0
21.0,28.0,0
33.0,40.0,0
31.0,32.0,0
26.0,30.0,0
30.0,30.0,0
62.0,31.0,0
25.0,27.0,0
18.0,28.0,0
18.0,27.0,0
24.0,24.0,0
27.0,29.0,0
28.0,21.0,0
21.0,26.0,0
67.0,10.0,0
16.0,25.0,0
94.0,39.0,0
23.0,33.0,0
60.0,32.0,0
37.0,17.0,0
93.0,37.0,0
16.0,29.0,0
59.0,24.0,0
15.0,28.0,0
56.0,42.0,0
20.0,30.0,0
33.0,22.0,0
18.0,30.0,0
42.0,32.0,0
26.0,27.0,0
30.0,29.0,0
25.0,30.0,0
24.0,22.0,0
44.0,31.0,0
36.0,27.0,0
14.0,31.0,0
27.0,15.0,0
59.0,25.0,0
59.0,25.0,0
29.0,27.0,0
54.0,27.0,0
23.0,35.0,0
33.0,30.0,0
27.0,28.0,0
40.0,29.0,0
28.0,29.0,0
17.0,33.0,0
10.0,28.0,0
28.0,24.0,0
28.0,31.0,0
20.0,28.0,0
14.0,26.0,0
10.0,33.0,0
25.0,26.0,0
27.0,29.0,0
26.0,38.0,0
37.0,28.0,0
10.0,30.0,0
9.0,31.0,0
42.0,29.0,0
14.0,30.0,0
80.0,26.0,0
54.0,25.0,0
63.0,35.0,0
19.0,23.0,0
56.0,20.0,0
24.0,24.0,0
20.0,30.0,0
1.0,27.0,0
31.0,34.0,0
23.0,28.0,0
60.0,22.0,0
56.0,27.0,0
24.0,28.0,0
37.0,27.0,0
23.0,37.0,0
13.0,30.0,0
31.0,29.0,0
20.0,32.0,0
32.0,27.0,0
35.0,27.0,0
28.0,25.0,0
12.0,31.0,0
23.0,24.0,0
46.0,22.0,0
24.0,39.0,0
26.0,24.0,0
44.0,16.0,0
31.0,25.0,0
22.0,25.0,0
23.0,27.0,0
23.0,27.0,0
27.0,24.0,0
15.0,24.0,0
57.0,32.0,0
61.0,31.0,0
28.0,27.0,0
47.0,28.0,0
8.0,32.0,0
43.0,34.0,0
22.0,29.0,0
24.0,25.0,0
27.0,30.0,0
118.0,37.0,0
9.0,33.0,0
121.0,55.0,0
30.0,22.0,0
26.0,22.0,0
26.0,32.0,0
56.0,5.0,0
48.0,26.0,0
42.0,31.0,0
19.0,26.0,0
29.0,19.0,0
17.0,23.0,0
46.0,26.0,0
27.0,23.0,0
45.0,29.0,0
18.0,23.0,0
24.0,28.0,0
16.0,29.0,0
21.0,24.0,0
36.0,26.0,0
30.0,29.0,0
30.0,27.0,0
19.0,21.0,0
34.0,28.0,0
59.0,28.0,0
27.0,28.0,0
22.0,28.0,0
23.0,24.0,0
20.0,26.0,0
11.0,23.0,0
38.0,28.0,0
42.0,27.0,0
17.0,25.0,0
21.0,23.0,0
35.0,24.0,0
17.0,25.0,0
24.0,26.0,0
14.0,25.0,0
32.0,25.0,0
61.0,26.0,0
37.0,21.0,0
24.0,32.0,0
86.0,34.0,0
22.0,33.0,0
30.0,47.0,0
35.0,20.0,0
25.0,23.0,0
32.0,28.0,0
34.0,26.0,0
44.0,43.0,0
39.0,33.0,0
11.0,30.0,0
45.0,28.0,0
3.0,41.0,0
25.0,38.0,0
16.0,51.0,0
21.0,46.0,0
50.0,40.0,0
34.0,39.0,0
28.0,35.0,0
26.0,35.0,0
9.0,34.0,0
16.0,22.0,0
37.0,25.0,0
27.0,25.0,0
37.0,26.0,0
21.0,26.0,0
28.0,29.0,0
7.0,51.0,0
39.0,61.0,0
18.0,65.0,0
30.0,72.0,0
37.0,71.0,0
40.0,84.0,0
61.0,93.0,0
46.0,88.0,0
47.0,79.0,0
65.0,93.0,0
70.0,78.0,0
59.0,96.0,0
50.0,94.0,0
50.0,113.0,0
10.0,134.0,0
63.0,153.0,0
13.0,180.0,0
78.0,188.0,0
43.0,184.0,0
92.0,195.0,0
72.0,201.0,0
16.0,231.0,0
35.0,250.0,0
73.0,251.0,0
30.0,254.0,0
30.0,249.0,0
17.0,225.0,0
14.0,291.0,0
19.0,227.0,0
25.0,244.0,0
26.0,319.0,0
31.0,356.0,0
30.0,382.0,0
39.0,398.0,0
22.0,399.0,0
26.0,359.0,0
16.0,384.0,0
19.0,377.0,0
28.0,383.0,0
29.0,384.0,0
26.0,393.0,0
26.0,429.0,0
27.0,422.0,0
32.0,479.0,0
10.0,501.0,0
26.0,454.0,0
17.0,515.0,0
67.0,481.0,0
9.0,433.0,0
25.0,514.0,0
24.0,505.0,0
15.0,523.0,0
29.0,543.0,0
15.0,537.0,0
27.0,577.0,0
25.0,598.0,0
23.0,611.0,0
22.0,611.0,0
66.0,626.0,0
61.0,579.0,0
1.0,569.0,0
14.0,555.0,0
24.0,554.0,0
15.0,537.0,0
12.0,532.0,0
10.0,569.0,0
43.0,571.0,0
10.0,568.0,0
24.0,587.0,0
38.0,566.0,0
40.0,610.0,0
36.0,602.0,0
76.0,627.0,0
35.0,614.0,0
10.0,595.0,0
53.0,652.0,0
60.0,665.0,0
23.0,693.0,0
35.0,691.0,0
24.0,674.0,0
31.0,670.0,0
36.0,705.0,0
59.0,703.0,0
18.0,691.0,0
51.0,719.0,0
32.0,695.0,0
43.0,703.0,0
44.0,742.0,0
21.0,734.0,0
17.0,703.0,0
60.0,707.0,0
33.0,706.0,0
19.0,760.0,0
14.0,756.0,0
17.0,753.0,0
41.0,753.0,0
32.0,734.0,0
5.0,763.0,0
30.0,773.0,0
42.0,759.0,0
54.0,800.0,0
23.0,759.0,0
25.0,768.0,0
14.0,813.0,0
90.0,819.0,0
32.0,820.0,0
2.0,819.0,0
21.0,819.0,0
46.0,849.0,0
9.0,853.0,0
32.0,845.0,0
45.0,853.0,0
76.0,862.0,0
24.0,882.0,0
85.0,863.0,0
20.0,836.0,0
55.0,829.0,0
14.0,761.0,0
36.0,781.0,0
28.0,866.0,0
30.0,861.0,0
40.0,886.0,0
18.0,888.0,0
32.0,860.0,0
69.0,880.0,0
22.0,903.0,0
22.0,882.0,0
15.0,892.0,0
25.0,900.0,0
32.0,912.0,0
49.0,906.0,0
9.0,896.0,0
41.0,910.0,0
31.0,911.0,0
15.0,911.0,0
24.0,915.0,0
25.0,913.0,0
16.0,916.0,0
22.0,930.0,0
22.0,935.0,0
28.0,923.0,0
16.0,933.0,0
47.0,944.0,0
11.0,936.0,0
50.0,943.0,0
40.0,943.0,0
12.0,950.0,0
35.0,956.0,0
49.0,952.0,0
14.0,954.0,0
26.0,963.0,0
34.0,955.0,0
12.0,976.0,0
45.0,969.0,0
26.0,986.0,0
13.0,977.0,0
15.0,974.0,0
54.0,965.0,0
12.0,960.0,0
20.0,975.0,0
3.0,953.0,0
51.0,963.0,0
20.0,964.0,0
9.0,966.0,0
32.0,965.0,0
6.0,966.0,0
28.0,956.0,0
50.0,962.0,0
74.0,947.0,0
31.0,973.0,0
21.0,953.0,0
18.0,933.0,0
10.0,946.0,0
39.0,953.0,0
24.0,967.0,0
20.0,956.0,0
12.0,955.0,0
92.0,947.0,0
37.0,948.0,0
43.0,944.0,0
31.0,939.0,0
38.0,922.0,0
46.0,937.0,0
22.0,943.0,0
20.0,949.0,0
1.0,948.0,0
6.0,948.0,0
39.0,953.0,0
5.0,942.0,0
62.0,954.0,0
17.0,943.0,0
44.0,898.0,0
31.0,891.0,0
164.0,857.0,0
50.0,808.0,0
102.0,836.0,0
29.0,828.0,0
117.0,892.0,0
22.0,828.0,0
9.0,801.0,0
11.0,853.0,0
74.0,855.0,0
36.0,850.0,0
8.0,865.0,0
23.0,864.0,0
27.0,883.0,0
52.0,880.0,0
57.0,885.0,0
26.0,886.0,0
36.0,888.0,0
31.0,887.0,0
27.0,887.0,0
14.0,875.0,0
37.0,859.0,0
14.0,887.0,0
35.0,862.0,0
24.0,889.0,0
27.0,887.0,0
21.0,878.0,0
16.0,971.0,0
30.0,955.0,0
19.0,985.0,0
25.0,959.0,0
24.0,981.0,0
36.0,981.0,0
52.0,994.0,0
60.0,982.0,0
37.0,976.0,0
13.0,977.0,0
25.0,991.0,0
19.0,984.0,0
27.0,979.0,0
51.0,973.0,0
29.0,976.0,0
10.0,964.0,0
23.0,958.0,0
28.0,960.0,0
36.0,956.0,0
27.0,961.0,0
41.0,960.0,0
28.0,982.0,0
22.0,976.0,0
82.0,956.0,0
38.0,968.0,0
37.0,950.0,0
35.0,954.0,0
38.0,970.0,0
38.0,952.0,0
30.0,953.0,0
31.0,947.0,0
19.0,893.0,0
39.0,901.0,0
28.0,897.0,0
28.0,896.0,0
16.0,879.0,0
11.0,890.0,0
37.0,887.0,0
21.0,903.0,0
30.0,899.0,0
34.0,882.0,0
26.0,886.0,0
33.0,878.0,0
43.0,900.0,0
27.0,890.0,0
12.0,892.0,0
35.0,904.0,0
48.0,890.0,0
37.0,898.0,0
98.0,904.0,0
8.0,903.0,0
62.0,904.0,0
28.0,896.0,0
16.0,903.0,0
31.0,894.0,0
62.0,889.0,0
17.0,886.0,0
39.0,886.0,0
15.0,905.0,0
49.0,893.0,0
34.0,887.0,0
23.0,904.0,0
27.0,903.0,0
67.0,930.0,0
9.0,921.0,0
136.0,942.0,0
28.0,919.0,0
1.0,916.0,0
8.0,914.0,0
13.0,924.0,0
46.0,920.0,0
22.0,932.0,0
36.0,925.0,0
22.0,928.0,0
23.0,927.0,0
40.0,920.0,0
26.0,929.0,0
25.0,918.0,0
49.0,905.0,0
40.0,911.0,0
7.0,915.0,0
54.0,920.0,0
63.0,923.0,0
26.0,919.0,0
33.0,903.0,0
28.0,931.0,0
13.0,906.0,0
49.0,904.0,0
58.0,909.0,0
9.0,905.0,0
17.0,898.0,0
25.0,902.0,0
7.0,858.0,0
17.0,831.0,0
28.0,888.0,0
26.0,901.0,0
31.0,912.0,0
15.0,913.0,0
22.0,913.0,0
26.0,918.0,0
51.0,905.0,0
42.0,904.0,0
71.0,896.0,0
45.0,902.0,0
28.0,903.0,0
21.0,907.0,0
55.0,918.0,0
32.0,916.0,0
83.0,931.0,0
28.0,934.0,0
18.0,933.0,0
12.0,924.0,0
11.0,928.0,0
24.0,935.0,0
54.0,928.0,0
54.0,931.0,0
41.0,974.0,0
32.0,978.0,0
68.0,981.0,0
22.0,979.0,0
15.0,968.0,0
24.0,976.0,0
28.0,972.0,0
42.0,973.0,0
21.0,978.0,0
23.0,968.0,0
32.0,982.0,0
11.0,973.0,0
38.0,975.0,0
8.0,979.0,0
59.0,993.0,0
20.0,989.0,0
45.0,979.0,0
24.0,990.0,0
45.0,978.0,0
16.0,998.0,0
42.0,999.0,0
8.0,972.0,0
33.0,967.0,0
30.0,985.0,0
45.0,996.0,0
30.0,992.0,0
59.0,996.0,0
7.0,982.0,0
82.0,981.0,0
4.0,980.0,0
68.0,1000.0,0
17.0,999.0,0
44.0,1000.0,0
53.0,994.0,0
26.0,993.0,0
80.0,988.0,0
98.0,986.0,0
25.0,972.0,0
65.0,1002.0,0
18.0,1002.0,0
23.0,978.0,0
11.0,988.0,0
44.0,982.0,0
23.0,989.0,0
42.0,980.0,0
12.0,986.0,0
24.0,1006.0,0
26.0,987.0,0
58.0,989.0,0
17.0,989.0,0
27.0,997.0,0
22.0,986.0,0
20.0,976.0,0
5.0,948.0,0
23.0,953.0,0
20.0,952.0,0
17.0,952.0,0
22.0,940.0,0
15.0,937.0,0
37.0,890.0,0
30.0,899.0,0
16.0,909.0,0
26.0,904.0,0
23.0,901.0,0
24.0,900.0,0
40.0,899.0,0
16.0,902.0,0
45.0,935.0,0
50.0,925.0,0
29.0,939.0,0
42.0,930.0,0
62.0,932.0,0
28.0,914.0,0
23.0,909.0,0
8.0,907.0,0
42.0,873.0,0
32.0,904.0,0
35.0,884.0,0
32.0,885.0,0
1.0,879.0,0
46.0,896.0,0
10.0,888.0,0
34.0,878.0,0
48.0,837.0,0
17.0,834.0,0
27.0,825.0,0
38.0,836.0,0
6.0,828.0,0
36.0,840.0,0
25.0,834.0,0
53.0,843.0,0
33.0,829.0,0
20.0,860.0,0
19.0,791.0,0
24.0,811.0,0
24.0,826.0,0
22.0,832.0,0
22.0,826.0,0
14.0,809.0,0
45.0,814.0,0
75.0,803.0,0
25.0,769.0,0
29.0,791.0,0
54.0,809.0,0
25.0,783.0,0
68.0,835.0,0
38.0,819.0,0
68.0,798.0,0
19.0,834.0,0
42.0,818.0,0
7.0,743.0,0
40.0,636.0,0
19.0,717.0,0
75.0,773.0,0
28.0,738.0,0
89.0,768.0,0
49.0,747.0,0
132.0,782.0,0
35.0,794.0,0
69.0,783.0,0
70.0,796.0,0
16.0,751.0,0
14.0,733.0,0
1.0,729.0,0
31.0,743.0,0
29.0,733.0,0
22.0,733.0,0
8.0,719.0,0
20.0,633.0,0
51.0,662.0,0
35.0,681.0,0
55.0,672.0,0
23.0,673.0,0
32.0,654.0,0
16.0,665.0,0
29.0,694.0,0
18.0,663.0,0
81.0,623.0,0
8.0,622.0,0
42.0,651.0,0
47.0,621.0,0
19.0,620.0,0
16.0,522.0,0
22.0,554.0,0
8.0,566.0,0
42.0,559.0,0
8.0,566.0,0
40.0,587.0,0
7.0,588.0,0
48.0,569.0,0
40.0,555.0,0
29.0,545.0,0
36.0,533.0,0
28.0,529.0,0
26.0,514.0,0
12.0,605.0,0
57.0,606.0,0
28.0,498.0,0
8.0,465.0,0
24.0,455.0,0
46.0,392.0,0
23.0,442.0,0
54.0,440.0,0
29.0,412.0,0
10.0,410.0,0
12.0,341.0,0
29.0,334.0,0
22.0,264.0,0
19.0,249.0,0
32.0,26.0,0
67.0,224.0,0
37.0,242.0,0
49.0,297.0,0
36.0,342.0,0
24.0,430.0,0
40.0,416.0,0
13.0,395.0,0
43.0,440.0,0
34.0,420.0,0
21.0,405.0,0
52.0,394.0,0
25.0,398.0,0
31.0,401.0,0
19.0,411.0,0
12.0,445.0,0
14.0,375.0,0
24.0,397.0,0
36.0,407.0,0
2.0,392.0,0
30.0,397.0,0
6.0,417.0,0
10.0,408.0,0
62.0,407.0,0
21.0,414.0,0
22.0,412.0,0
11.0,432.0,0
45.0,433.0,0
11.0,425.0,0
91.0,414.0,0
11.0,415.0,0
83.0,399.0,0
20.0,428.0,0
34.0,459.0,0
22.0,465.0,0
29.0,268.0,0
21.0,299.0,0
81.0,399.0,0
25.0,371.0,0
25.0,393.0,0
20.0,363.0,0
39.0,290.0,0
6.0,276.0,0
81.0,263.0,0
20.0,254.0,0
67.0,245.0,0
27.0,181.0,0
27.0,36.0,0
38.0,32.0,0
48.0,24.0,0
31.0,28.0,0
41.0,28.0,0
18.0,34.0,0
58.0,30.0,0
31.0,24.0,0
19.0,22.0,0
9.0,35.0,0
34.0,35.0,0
19.0,27.0,0
25.0,22.0,0
45.0,31.0,0
22.0,23.0,0
18.0,23.0,0
47.0,30.0,0
17.0,28.0,0
22.0,29.0,0
30.0,27.0,0
41.0,30.0,0
23.0,34.0,0
34.0,34.0,0
25.0,25.0,0
22.0,32.0,0
35.0,27.0,0
28.0,28.0,0
21.0,14.0,0
33.0,28.0,0
24.0,31.0,0
43.0,28.0,0
20.0,36.0,0
24.0,26.0,0
78.0,27.0,0
29.0,21.0,0
46.0,26.0,0
28.0,28.0,0
12.0,14.0,0
15.0,25.0,0
14.0,32.0,0
22.0,21.0,0
49.0,33.0,0
31.0,25.0,0
19.0,23.0,0
63.0,26.0,0
40.0,31.0,0
10.0,26.0,0
84.0,37.0,0
21.0,28.0,0
12.0,25.0,0
29.0,21.0,0
25.0,30.0,0
41.0,29.0,0
34.0,25.0,0
14.0,28.0,0
1.0,31.0,0
32.0,26.0,0
45.0,36.0,0
13.0,27.0,0
83.0,27.0,0
16.0,26.0,0
47.0,25.0,0
21.0,36.0,0
24.0,28.0,0
19.0,27.0,0
47.0,35.0,0
17.0,26.0,0
85.0,29.0,0
10.0,25.0,0
56.0,26.0,0
29.0,28.0,0
53.0,27.0,0
27.0,30.0,0
31.0,34.0,0
18.0,30.0,0
76.0,45.0,0
27.0,26.0,0
60.0,35.0,0
43.0,27.0,0
59.0,31.0,0
23.0,34.0,0
46.0,35.0,0
12.0,26.0,0
62.0,18.0,0
54.0,22.0,0
21.0,31.0,0
17.0,28.0,0
22.0,27.0,0
8.0,29.0,0
38.0,36.0,0
25.0,29.0,0
12.0,26.0,0
6.0,26.0,0
33.0,27.0,0
21.0,33.0,0
34.0,39.0,0
29.0,38.0,0
28.0,30.0,0
42.0,31.0,0
40.0,27.0,0
7.0,29.0,0
22.0,25.0,0
41.0,29.0,0
13.0,24.0,0
54.0,30.0,0
18.0,39.0,0
32.0,25.0,0
41.0,30.0,0
45.0,27.0,0
15.0,21.0,0
60.0,27.0,0
16.0,24.0,0
33.0,31.0,0
41.0,30.0,0
72.0,25.0,0
32.0,30.0,0
27.0,30.0,0
13.0,24.0,0
35.0,43.0,0
29.0,27.0,0
48.0,31.0,0
32.0,30.0,0
55.0,27.0,0
29.0,29.0,0
39.0,18.0,0
27.0,32.0,0
12.0,14.0,0
14.0,26.0,0
46.0,38.0,0
9.0,24.0,0
8.0,28.0,0
39.0,29.0,0
24.0,33.0,0
47.0,28.0,0
53.0,34.0,0
57.0,27.0,0
29.0,32.0,0
36.0,32.0,0
17.0,24.0,0
31.0,21.0,0
27.0,31.0,0
26.0,27.0,0
56.0,38.0,0
33.0,28.0,0
50.0,36.0,0
52.0,30.0,0
11.0,23.0,0
12.0,39.0,0
28.0,34.0,0
24.0,23.0,0
52.0,49.0,0
16.0,32.0,0
12.0,22.0,0
37.0,32.0,0
35.0,28.0,0
14.0,29.0,0
37.0,37.0,0
19.0,30.0,0
52.0,26.0,0
23.0,28.0,0
50.0,43.0,0
29.0,42.0,0
79.0,36.0,0
31.0,33.0,0
79.0,43.0,0
38.0,28.0,0
122.0,43.0,0
37.0,33.0,0
76.0,28.0,0
14.0,29.0,0
40.0,32.0,0
11.0,20.0,0
22.0,21.0,0
32.0,30.0,0
19.0,30.0,0
16.0,26.0,0
33.0,30.0,0
28.0,22.0,0
44.0,26.0,0
16.0,32.0,0
46.0,27.0,0
9.0,29.0,0
30.0,26.0,0
38.0,27.0,0
17.0,20.0,0
29.0,28.0,0
37.0,24.0,0
25.0,29.0,0
50.0,26.0,0
17.0,25.0,0
25.0,23.0,0
23.0,25.0,0
29.0,27.0,0
31.0,33.0,0
26.0,26.0,0
14.0,27.0,0
47.0,27.0,0
18.0,32.0,0
24.0,25.0,0
110.0,43.0,0
32.0,24.0,0
31.0,24.0,0
34.0,23.0,0
34.0,31.0,0
36.0,23.0,0
24.0,20.0,0
35.0,37.0,0
16.0,28.0,0
38.0,26.0,0
17.0,29.0,0
9.0,27.0,0
15.0,25.0,0
28.0,28.0,0
22.0,32.0,0
40.0,31.0,0
18.0,25.0,0
22.0,25.0,0
39.0,25.0,0
15.0,23.0,0
33.0,25.0,0
29.0,36.0,0
54.0,24.0,0
10.0,27.0,0
56.0,31.0,0
20.0,25.0,0
40.0,23.0,0
30.0,28.0,0
21.0,24.0,0
29.0,25.0,0
14.0,34.0,0
5.0,27.0,0
92.0,48.0,0
15.0,32.0,0
26.0,31.0,0
45.0,20.0,0
5.0,33.0,0
20.0,25.0,0
64.0,37.0,0
47.0,32.0,0
89.0,37.0,0
28.0,29.0,0
30.0,31.0,0
65.0,29.0,0
33.0,28.0,0
31.0,18.0,0
10.0,14.0,0
36.0,32.0,0
36.0,12.0,0
21.0,25.0,0
119.0,65.0,0
41.0,23.0,0
10.0,9.0,0
6.0,30.0,0
6.0,12.0,0
48.0,27.0,0
34.0,19.0,0
23.0,23.0,0
23.0,29.0,0
24.0,30.0,0
26.0,29.0,0
16.0,22.0,0
14.0,27.0,0
24.0,24.0,0
22.0,31.0,0
11.0,24.0,0
34.0,32.0,0
10.0,29.0,0
13.0,26.0,0
16.0,37.0,0
27.0,33.0,0
12.0,23.0,0
30.0,27.0,0
10.0,38.0,0
33.0,31.0,0
4.0,25.0,0
8.0,21.0,0
44.0,32.0,0
67.0,15.0,0
15.0,25.0,0
14.0,26.0,0
12.0,28.0,0
15.0,28.0,0
22.0,28.0,0
22.0,30.0,0
14.0,28.0,0
45.0,27.0,0
22.0,33.0,0
45.0,31.0,0
35.0,28.0,0
10.0,29.0,0
22.0,24.0,0
24.0,28.0,0
27.0,38.0,0
18.0,21.0,0
34.0,30.0,0
30.0,34.0,0
21.0,35.0,0
31.0,28.0,0
41.0,25.0,0
8.0,30.0,0
32.0,34.0,0
19.0,32.0,0
13.0,33.0,0
39.0,24.0,0
27.0,24.0,0
34.0,28.0,0
21.0,28.0,0
44.0,27.0,0
15.0,29.0,0
29.0,32.0,0
35.0,28.0,0
19.0,30.0,0
31.0,28.0,0
29.0,28.0,0
52.0,31.0,0
18.0,28.0,0
4.0,28.0,0
15.0,23.0,0
31.0,20.0,0
29.0,27.0,0
38.0,37.0,0
27.0,28.0,0
93.0,30.0,0
29.0,38.0,0
29.0,29.0,0
53.0,18.0,0
29.0,32.0,0
19.0,24.0,0
25.0,25.0,0
25.0,26.0,0
35.0,37.0,0
38.0,25.0,0
61.0,19.0,0
45.0,24.0,0
151.0,39.0,0
28.0,23.0,0
44.0,14.0,0
23.0,31.0,0
112.0,41.0,0
50.0,25.0,0
53.0,38.0,0
18.0,21.0,0
36.0,32.0,0
46.0,26.0,0
29.0,24.0,0
22.0,25.0,0
37.0,29.0,0
19.0,26.0,0
33.0,37.0,0
24.0,26.0,0
27.0,27.0,0
37.0,31.0,0
60.0,30.0,0
10.0,28.0,0
56.0,35.0,0
6.0,24.0,0
57.0,33.0,0
43.0,30.0,0
21.0,26.0,0
17.0,31.0,0
30.0,26.0,0
32.0,27.0,0
15.0,29.0,0
15.0,27.0,0
35.0,32.0,0
42.0,27.0,0
53.0,27.0,0
21.0,33.0,0
30.0,28.0,0
15.0,35.0,0
31.0,25.0,0
18.0,14.0,0
22.0,34.0,0
90.0,26.0,0
38.0,24.0,0
28.0,22.0,0
51.0,32.0,0
34.0,27.0,0
26.0,30.0,0
10.0,24.0,0
19.0,36.0,0
47.0,63.0,0
20.0,27.0,0
14.0,26.0,0
34.0,28.0,0
14.0,37.0,0
22.0,26.0,0
21.0,35.0,0
38.0,22.0,0
65.0,26.0,0
16.0,30.0,0
17.0,25.0,0
16.0,26.0,0
20.0,32.0,0
31.0,30.0,0
31.0,27.0,0
13.0,27.0,0
32.0,27.0,0
19.0,23.0,0
34.0,40.0,0
23.0,29.0,0
33.0,28.0,0
35.0,19.0,0
96.0,25.0,0
47.0,28.0,0
42.0,24.0,0
13.0,19.0,0
8.0,31.0,0
15.0,32.0,0
59.0,32.0,0
14.0,33.0,0
9.0,19.0,0
18.0,31.0,0
29.0,29.0,0
29.0,25.0,0
29.0,26.0,0
9.0,28.0,0
46.0,28.0,0
39.0,33.0,0
73.0,45.0,0
5.0,27.0,0
83.0,31.0,0
29.0,34.0,0
117.0,35.0,0
10.0,41.0,0
80.0,41.0,0
4.0,42.0,0
38.0,32.0,0
10.0,26.0,0
75.0,27.0,0
9.0,25.0,0
17.0,19.0,0
31.0,26.0,0
26.0,28.0,0
28.0,26.0,0
33.0,33.0,0
15.0,29.0,0
32.0,26.0,0
20.0,25.0,0
